Fuel_Type,Body_Type,Kilometers_Driven,Registration_Year,Car_Model,Engine_Power,Mileage,City,Ownership_Encoded,Star_Rating,Price
Petrol,SUV,71521.0,2015.7157384987893,Hyundai Creta,121.0,15.29,Kolkata,1,4,627000.0
Petrol,Hatchback,42267.0,2015.7157384987893,Tata Altroz,86.0,19.33,Kolkata,1,4,471000.0
Petrol,Hatchback,80000.0,2010.0,Maruti Swift,85.0,16.1,Kolkata,2,4,165000.0
Petrol,Sedan,57986.0,2015.7157384987893,Maruti Ciaz,91.0,19.12,Kolkata,1,4,728000.0
Petrol,Hatchback,17252.0,2015.7157384987893,Tata Tiago NRG,84.0,20.09,Kolkata,1,4,659000.0
Petrol,Hatchback,70000.0,2010.0,Maruti Zen Estilo,67.0,19.25539987552513,Kolkata,3,4,120000.0
Diesel,SUV,20817.0,2015.7157384987893,Mahindra XUV500,140.0,19.25539987552513,Kolkata,1,4,819999.9999999999
Petrol,SUV,10000.0,2022.0,Jeep Compass,160.0,14.1,Kolkata,1,4,2600000.0
Petrol,Sedan,39579.0,2015.7157384987893,Maruti Swift Dzire,88.0,22.41,Kolkata,1,4,222000.00000000003
Petrol,Hatchback,21477.0,2015.7157384987893,Hyundai EON,55.0,21.1,Kolkata,4,4,206000.0
Diesel,Sedan,36899.0,2015.7157384987893,Mercedes-Benz CLA,136.0,17.9,Kolkata,1,4,1850000.0
Diesel,MUV,55000.0,2015.7157384987893,Maruti Ertiga,88.0,24.52,Kolkata,1,4,625000.0
Petrol,Hatchback,9000.0,2015.7157384987893,Hyundai Grand i10 Nios,98.0,20.7,Kolkata,1,4,650000.0
Petrol,Hatchback,40000.0,2010.0,Ford Figo,70.0,15.6,Kolkata,1,4,175000.0
Petrol,Sedan,20000.0,2015.7157384987893,Hyundai Verna,121.0,19.25539987552513,Kolkata,1,4,899000.0
Diesel,SUV,120000.0,2016.0,Mahindra Scorpio,120.0,15.4,Kolkata,3,4,850000.0
Petrol,Hatchback,30000.0,2017.0,Maruti Alto K10,67.0,23.95,Kolkata,3,4,280000.0
Petrol,SUV,60000.0,2021.0,Tata Nexon,118.0,16.35,Kolkata,1,4,900000.0
Diesel,SUV,10000.0,2021.0,Jeep Compass,167.0,17.1,Kolkata,1,4,2550000.0
Diesel,SUV,55330.0,2015.7157384987893,Jeep Compass,170.0,16.3,Kolkata,1,4,1170000.0
Petrol,Sedan,32152.0,2015.7157384987893,Maruti Swift Dzire,88.0,22.41,Kolkata,1,4,384000.0
Petrol,Hatchback,66906.0,2015.7157384987893,Hyundai Grand i10,82.0,18.9,Kolkata,3,4,292000.0
Diesel,SUV,56000.0,2015.7157384987893,Hyundai Creta,126.0,19.67,Kolkata,1,4,700000.0
Petrol,Hatchback,23055.0,2015.7157384987893,Volkswagen Polo,108.0,18.24,Kolkata,1,4,647000.0
Diesel,SUV,68132.0,2015.7157384987893,Renault Captur,108.0,20.37,Kolkata,1,4,686000.0
Diesel,Hatchback,60000.0,2011.0,Tata Indica,75.0,18.4,Kolkata,3,4,140000.0
Petrol,Sedan,76932.0,2015.7157384987893,Maruti Swift Dzire,88.0,22.41,Kolkata,1,4,375000.0
Petrol,SUV,60000.0,2020.0,MG Hector,141.0,13.96,Kolkata,1,4,1400000.0
Diesel,SUV,89912.0,2015.7157384987893,Maruti Vitara Brezza,88.0,24.3,Kolkata,1,4,703000.0
Diesel,Sedan,102813.0,2015.7157384987893,Honda City,98.0,19.25539987552513,Kolkata,1,4,364000.0
Diesel,Sedan,55155.0,2015.7157384987893,Honda City,98.0,19.25539987552513,Kolkata,1,4,450000.0
Petrol,SUV,20000.0,2016.0,Mahindra KUV 100,82.0,18.15,Kolkata,1,4,400000.0
Petrol,Hatchback,70000.0,2015.7157384987893,Hyundai Grand i10,81.0,18.9,Kolkata,1,4,392000.0
Diesel,SUV,123153.0,2015.7157384987893,Toyota Fortuner,174.0,15.04,Kolkata,3,4,2700000.0
Petrol,Hatchback,40000.0,2013.0,Hyundai i10,78.0,20.36,Kolkata,3,4,300000.0
Diesel,SUV,10830.0,2015.7157384987893,Jeep Compass,167.0,17.1,Kolkata,1,4,2475000.0
Petrol,Sedan,50000.0,2018.0,Hyundai Verna,121.0,19.25539987552513,Kolkata,1,4,860000.0
Diesel,Sedan,64846.0,2015.7157384987893,Audi A4,187.0,18.25,Kolkata,3,4,2000000.0
Diesel,Sedan,49100.0,2015.7157384987893,Audi A6,187.0,18.53,Kolkata,1,4,2850000.0
Diesel,SUV,90089.0,2015.7157384987893,Mercedes-Benz GL-Class,254.0,11.3,Kolkata,1,4,2500000.0
Petrol,Sedan,63950.0,2015.7157384987893,Honda City,117.0,17.4,Kolkata,1,4,372000.0
Petrol,Sedan,22990.0,2015.7157384987893,Honda City,117.0,19.25539987552513,Kolkata,3,4,915000.0
Diesel,Sedan,15077.0,2015.7157384987893,Mercedes-Benz E-Class,265.0,19.25539987552513,Kolkata,3,4,2749000.0
Petrol,Sedan,69273.0,2015.7157384987893,Maruti Swift Dzire,88.0,22.41,Kolkata,1,4,323000.0
Petrol,SUV,75865.0,2015.7157384987893,Ford Ecosport,123.0,18.88,Kolkata,1,4,422000.0
Petrol,MUV,4066.0,2015.7157384987893,Kia Carens,113.0,18.9,Kolkata,1,4,1299000.0
Petrol,SUV,67092.0,2015.7157384987893,Kia Seltos,113.0,16.8,Kolkata,1,4,1052000.0
Petrol,Hatchback,38000.0,2015.7157384987893,Hyundai i20,81.0,18.6,Kolkata,1,4,228000.0
Diesel,Sedan,78121.0,2015.7157384987893,Hyundai Verna,126.0,22.32,Kolkata,1,4,312000.0
Diesel,Sedan,99103.0,2015.7157384987893,Honda Amaze,98.0,25.8,Kolkata,1,4,276000.0
Petrol,Hatchback,40000.0,2015.7157384987893,Tata Tiago,84.0,23.84,Kolkata,1,4,300000.0
Diesel,SUV,9000.0,2015.7157384987893,Hyundai Creta,113.0,18.9,Kolkata,1,4,1599000.0
Diesel,SUV,10100.0,2015.7157384987893,BMW X1,188.0,17.05,Kolkata,1,4,3499000.0
Petrol,Hatchback,27119.0,2015.7157384987893,Hyundai Grand i10,81.0,18.9,Kolkata,1,4,425000.0
Petrol,SUV,10000.0,2022.0,Hyundai Venue,118.0,18.15,Kolkata,1,4,1000000.0
Diesel,MUV,57000.0,2015.7157384987893,Honda Mobilio,98.0,24.2,Kolkata,1,4,399000.0
Petrol,Hatchback,38000.0,2015.7157384987893,Hyundai Grand i10,82.0,18.9,Kolkata,1,4,395000.0
Diesel,SUV,50000.0,2019.0,Mahindra XUV500,155.0,15.1,Kolkata,1,4,1350000.0
Petrol,Hatchback,70000.0,2015.7157384987893,Ford Figo,70.0,15.6,Kolkata,1,4,168000.0
Petrol,SUV,40000.0,2020.0,Kia Seltos,138.0,16.5,Kolkata,3,4,1600000.0
Diesel,SUV,10891.0,2015.7157384987893,Mahindra Bolero Neo,100.0,17.29,Kolkata,1,4,978000.0
Petrol,Hatchback,29558.0,2015.7157384987893,Tata Tiago,84.0,19.01,Kolkata,1,4,415000.00000000006
Diesel,SUV,18000.0,2015.7157384987893,Jeep Compass,173.0,17.1,Kolkata,1,4,1700000.0
Petrol,Hatchback,29412.0,2015.7157384987893,Maruti Baleno,83.0,21.4,Kolkata,1,4,489000.0
Diesel,Hatchback,59037.0,2015.7157384987893,Hyundai Grand i10,70.0,19.25539987552513,Kolkata,1,4,287000.0
Diesel,Sedan,10000.0,2022.0,Mercedes-Benz C-Class,197.0,19.25539987552513,Kolkata,3,4,5300000.0
Diesel,SUV,73072.0,2015.7157384987893,Tata Nexon,108.0,22.07,Kolkata,1,4,951000.0
Petrol,Hatchback,37100.0,2015.7157384987893,Maruti Wagon R,67.0,21.79,Kolkata,3,4,255000.0
Petrol,Hatchback,61113.0,2015.7157384987893,Maruti Baleno,83.0,21.4,Kolkata,1,4,663000.0
Petrol,Hatchback,47606.0,2015.7157384987893,Maruti Alto 800,47.0,22.05,Kolkata,1,4,179000.0
Diesel,SUV,30000.0,2019.0,Hyundai Creta,126.0,19.67,Kolkata,1,4,1350000.0
Petrol,Hatchback,80000.0,2015.0,Maruti Celerio,67.0,23.1,Kolkata,1,4,300000.0
Diesel,Sedan,40000.0,2013.0,Mercedes-Benz C-Class,170.0,19.27,Kolkata,1,4,900000.0
Diesel,SUV,27000.0,2015.7157384987893,Jeep Compass,170.0,17.1,Kolkata,1,4,1550000.0
Diesel,SUV,80000.0,2019.0,Mahindra XUV500,152.0,15.1,Kolkata,1,4,1350000.0
Petrol,Sedan,30000.0,2015.0,Tata Zest,88.0,17.57,Kolkata,1,4,325000.0
Diesel,SUV,70000.0,2018.0,Mahindra XUV500,152.0,15.1,Kolkata,1,4,1250000.0
Diesel,Hatchback,90000.0,2014.0,Hyundai Grand i10,70.0,19.25539987552513,Kolkata,1,4,270000.0
Petrol,Sedan,20000.0,2021.0,Maruti Swift Dzire,88.0,22.41,Kolkata,1,4,760000.0
Diesel,Sedan,86947.0,2015.7157384987893,Audi A4,147.0,16.55,Kolkata,3,4,1000000.0
Petrol,SUV,17466.0,2015.7157384987893,Tata Nexon,108.0,19.25539987552513,Kolkata,1,4,754000.0
Petrol,SUV,32844.0,2015.7157384987893,Honda WR-V,88.0,17.5,Kolkata,3,4,591000.0
Petrol,MUV,30000.0,2020.0,Maruti XL6,103.0,19.01,Kolkata,1,4,1050000.0
Petrol,Hatchback,78075.0,2015.7157384987893,Toyota Etios Liva,81.0,18.3,Kolkata,1,4,192000.0
Petrol,Sedan,36937.0,2015.7157384987893,Honda City,117.0,17.4,Kolkata,1,4,679000.0
Petrol,SUV,50000.0,2017.0,Honda WR-V,88.0,17.5,Kolkata,1,4,600000.0
Petrol,Sedan,25314.0,2015.7157384987893,Hyundai Verna,121.0,19.25539987552513,Kolkata,3,4,810000.0
Diesel,SUV,51620.0,2015.7157384987893,Land Rover Range Rover Evoque,177.0,15.68,Kolkata,3,4,3400000.0
Petrol,Sedan,93097.0,2015.7157384987893,Volkswagen Vento,103.0,15.04,Kolkata,1,4,287000.0
Petrol,Hatchback,76672.0,2015.7157384987893,Maruti Wagon R,67.0,18.9,Kolkata,4,4,140000.0
Diesel,Sedan,42000.0,2015.7157384987893,Honda City,98.0,25.1,Kolkata,3,4,525000.0
Diesel,Sedan,44226.0,2015.7157384987893,BMW 6 Series,261.0,17.09,Kolkata,4,4,3900000.0
Petrol,Sedan,30000.0,2009.0,Ford Fiesta,81.0,15.3,Kolkata,3,4,120000.0
Petrol,Hatchback,40000.0,2013.0,Volkswagen Polo,74.0,16.47,Kolkata,1,4,200000.0
Diesel,SUV,13400.0,2015.7157384987893,Jeep Meridian,167.0,15.7,Kolkata,1,4,3250000.0
Petrol,Hatchback,19720.0,2015.7157384987893,Renault KWID,67.0,23.01,Kolkata,1,4,340000.0
Petrol,SUV,4732.0,2015.7157384987893,Maruti Grand Vitara,91.0,27.97,Kolkata,1,4,1900000.0
Petrol,SUV,38380.0,2015.7157384987893,MG Hector Plus,141.0,11.67,Kolkata,1,5,1500000.0
Diesel,SUV,67357.0,2015.7157384987893,Mahindra Scorpio,120.0,12.05,Kolkata,1,4,295000.0
Petrol,Hatchback,40000.0,2010.0,Maruti Zen Estilo,67.0,19.25539987552513,Kolkata,1,4,99000.0
Petrol,Hatchback,35912.0,2015.7157384987893,Tata Tiago,83.0,23.84,Kolkata,1,4,357000.0
Petrol,Hatchback,22343.0,2015.7157384987893,Maruti Baleno,83.0,21.4,Kolkata,1,4,544000.0
Petrol,Hatchback,10000.0,2013.0,Hyundai EON,55.0,21.1,Kolkata,1,4,210000.0
Diesel,SUV,85735.0,2015.7157384987893,Renault Duster,108.0,19.64,Kolkata,3,4,413000.0
Petrol,Hatchback,42792.0,2015.7157384987893,Maruti Alto K10,65.0,24.39,Kolkata,1,4,140000.0
Diesel,SUV,42503.0,2015.7157384987893,Mahindra Scorpio,136.0,18.9,Kolkata,1,4,1195000.0
Petrol,Hatchback,96609.0,2015.7157384987893,Maruti Ritz,85.0,18.5,Kolkata,3,4,140000.0
Diesel,Hatchback,78990.0,2015.7157384987893,Honda Jazz,98.0,27.3,Kolkata,1,4,250000.0
Petrol,Sedan,51618.0,2015.7157384987893,Honda City,117.0,17.8,Kolkata,3,4,429000.0
Diesel,SUV,83508.0,2015.7157384987893,Mahindra XUV500,152.0,15.1,Kolkata,3,4,1111000.0
Petrol,Hatchback,40000.0,2007.0,Hyundai Santro Xing,62.0,17.92,Kolkata,1,4,100000.0
Petrol,Sedan,60000.0,2010.0,Skoda Superb,161.0,12.6,Kolkata,3,4,265000.0
Petrol,SUV,25000.0,2015.7157384987893,Mahindra XUV300,108.0,16.5,Kolkata,1,4,1025000.0
Petrol,Hatchback,14636.0,2015.7157384987893,Hyundai i20,81.0,19.25539987552513,Kolkata,1,4,855000.0000000001
Diesel,SUV,80000.0,2016.0,Mahindra XUV500,140.0,19.25539987552513,Kolkata,3,4,700000.0
Petrol,Sedan,20000.0,2021.0,Honda Amaze,88.0,18.3,Kolkata,1,4,830000.0000000001
Petrol,Sedan,20000.0,2020.0,Hyundai Aura,81.0,20.5,Kolkata,1,4,691000.0
Petrol,Sedan,13000.0,2015.7157384987893,Hyundai Verna,121.0,19.25539987552513,Kolkata,1,4,799000.0
Diesel,SUV,22000.0,2015.7157384987893,Jeep Compass,170.0,17.1,Kolkata,1,4,1550000.0
Petrol,Sedan,20000.0,2021.0,Maruti Swift Dzire,88.0,22.41,Kolkata,1,4,750000.0
Petrol,Hatchback,59005.0,2015.7157384987893,Hyundai Santro Xing,62.0,17.92,Kolkata,1,4,178000.0
Petrol,Hatchback,71156.0,2015.7157384987893,Maruti Swift,88.0,22.38,Kolkata,3,4,163000.0
Petrol,Sedan,50000.0,2015.7157384987893,Honda City,117.0,17.4,Kolkata,1,4,662000.0
Petrol,Hatchback,2707.0,2015.7157384987893,Maruti Alto 800,47.0,22.05,Kolkata,1,4,280000.0
Petrol,Hatchback,78211.0,2015.7157384987893,Hyundai Santro,68.0,20.3,Kolkata,1,4,372000.0
Diesel,Sedan,67793.0,2015.7157384987893,Hyundai Verna,126.0,19.25539987552513,Kolkata,1,4,600000.0
Diesel,Hatchback,48548.0,2015.7157384987893,Tata Tiago,69.0,27.28,Kolkata,1,4,311000.0
Diesel,Sedan,150000.0,2013.0,Ford Fiesta Classic,67.0,19.68,Kolkata,1,4,200000.0
Petrol,Hatchback,46559.0,2015.7157384987893,Maruti A-Star,66.0,19.25539987552513,Kolkata,1,4,162000.0
Petrol,SUV,93177.0,2015.7157384987893,Hyundai Creta,121.0,15.29,Kolkata,1,4,527000.0
Diesel,Sedan,60000.0,2017.0,Hyundai Elantra,126.0,18.23,Kolkata,4,4,800000.0
Diesel,SUV,60001.0,2015.7157384987893,Mercedes-Benz GLC,170.0,17.9,Kolkata,1,4,2750000.0
Petrol,Hatchback,45000.0,2015.7157384987893,Maruti Swift,85.0,18.6,Kolkata,1,4,299000.0
Petrol,Sedan,10000.0,2022.0,Hyundai Aura,81.0,20.1,Kolkata,1,4,725000.0
Petrol,Sedan,40000.0,2018.0,Hyundai Verna,98.0,19.1,Kolkata,4,4,600000.0
Diesel,Sedan,38506.0,2015.7157384987893,Hyundai Verna,126.0,19.25539987552513,Kolkata,1,4,900000.0
Petrol,Sedan,60000.0,2015.0,Honda Amaze,86.0,19.25539987552513,Kolkata,1,4,275000.0
Petrol,Hatchback,10000.0,2021.0,Renault KWID,67.0,19.25539987552513,Kolkata,1,4,480000.0
Petrol,Hatchback,50000.0,2008.0,Hyundai i10,68.0,19.81,Kolkata,1,4,130000.0
Petrol,Hatchback,28000.0,2015.7157384987893,Maruti Celerio,67.0,23.1,Kolkata,1,4,325000.0
Petrol,Hatchback,49342.0,2015.7157384987893,Hyundai i10,68.0,19.81,Kolkata,3,4,157000.0
Petrol,Hatchback,76725.0,2015.7157384987893,Hyundai i10,78.0,20.36,Kolkata,3,4,177000.0
Petrol,Hatchback,80000.0,2009.0,Maruti A-Star,66.0,19.25539987552513,Kolkata,3,4,100000.0
Diesel,SUV,83234.0,2015.7157384987893,Tata Nexon,108.0,21.5,Kolkata,1,4,510000.0
Petrol,SUV,9595.0,2015.7157384987893,Renault Kiger,71.0,19.17,Kolkata,1,4,712000.0
Petrol,Hatchback,30000.0,2018.0,Maruti Baleno,83.0,21.4,Kolkata,1,4,500000.0
Petrol,SUV,6948.0,2015.7157384987893,Renault Kiger,98.0,20.5,Kolkata,1,4,811000.0
Petrol,SUV,45000.0,2015.7157384987893,Ford Ecosport,123.0,18.88,Kolkata,1,4,425000.0
Petrol,Hatchback,9943.0,2015.7157384987893,Hyundai Grand i10 Nios,81.0,20.7,Kolkata,1,4,694000.0
Petrol,Hatchback,31062.0,2015.7157384987893,Maruti Alto 800,47.0,22.74,Kolkata,4,4,170000.0
Petrol,Hatchback,40000.0,2017.0,Renault KWID,67.0,23.01,Kolkata,3,4,255000.0
Petrol,Hatchback,57000.0,2015.7157384987893,Hyundai i10,78.0,20.36,Kolkata,3,4,185000.0
Diesel,Sedan,60000.0,2011.0,Chevrolet Cruze,147.0,18.1,Kolkata,1,4,350000.0
Petrol,SUV,23000.0,2015.7157384987893,Hyundai Creta,121.0,15.29,Kolkata,1,4,1025000.0
Diesel,Hatchback,50000.0,2018.0,Hyundai Grand i10,73.0,19.25539987552513,Kolkata,1,4,430000.0
Petrol,Sedan,30000.0,2020.0,Honda City,117.0,17.4,Kolkata,3,4,850000.0
Diesel,SUV,55000.0,2015.7157384987893,Mahindra XUV500,140.0,19.25539987552513,Kolkata,1,4,1049000.0
Petrol,Hatchback,20000.0,2021.0,Hyundai i20,81.0,19.25539987552513,Kolkata,1,4,900000.0
Petrol,Hatchback,50000.0,2015.0,Toyota Etios Liva,78.0,17.71,Kolkata,1,4,300000.0
Diesel,Sedan,46940.0,2015.7157384987893,Honda Amaze,98.0,27.4,Kolkata,1,4,392000.0
Petrol,Hatchback,12315.0,2015.7157384987893,Maruti Wagon R,88.0,23.56,Kolkata,1,4,578000.0
Petrol,Hatchback,15584.0,2015.7157384987893,Maruti Alto 800,47.0,22.74,Kolkata,1,4,210000.0
Diesel,Sedan,64400.0,2015.7157384987893,Honda City,98.0,19.25539987552513,Kolkata,1,4,410000.0
Petrol,Hatchback,13067.0,2015.7157384987893,Maruti Swift,81.0,21.21,Kolkata,1,4,616000.0
Petrol,Hatchback,15264.0,2015.7157384987893,Maruti Alto 800,47.0,22.05,Kolkata,1,4,332000.0
Diesel,SUV,11853.0,2015.7157384987893,Kia Seltos,113.0,19.25539987552513,Kolkata,1,4,1825000.0
Petrol,Hatchback,7843.0,2015.7157384987893,Maruti Alto K10,67.0,23.95,Kolkata,1,4,379000.0
Petrol,Hatchback,2501.0,2015.7157384987893,Hyundai i20,86.0,19.65,Kolkata,1,4,850000.0
Petrol,Hatchback,9285.0,2015.7157384987893,Maruti Alto 800,47.0,22.05,Kolkata,1,4,379000.0
Petrol,Hatchback,51215.0,2015.7157384987893,Maruti Alto 800,47.0,22.74,Kolkata,1,4,210000.0
Diesel,SUV,23400.0,2015.7157384987893,Mahindra Scorpio N,172.0,18.9,Kolkata,1,4,2299000.0
Petrol,SUV,11000.0,2015.7157384987893,Kia Seltos,113.0,16.8,Kolkata,1,4,1350000.0
Diesel,SUV,10000.0,2015.7157384987893,Mahindra XUV500,152.0,15.1,Kolkata,1,4,1450000.0
Petrol,SUV,40000.0,2021.0,Hyundai Venue,81.0,17.52,Kolkata,1,4,650000.0
Petrol,MUV,25000.0,2015.7157384987893,Honda Mobilio,117.0,17.3,Kolkata,1,4,400000.0
Diesel,SUV,55000.0,2015.7157384987893,Mahindra Scorpio,136.0,18.9,Kolkata,1,4,1270000.0
Petrol,Hatchback,80000.0,2010.0,Maruti Swift,85.0,16.1,Kolkata,2,4,165000.0
Petrol,SUV,8126.0,2015.7157384987893,Hyundai Venue,118.0,18.27,Kolkata,1,4,970000.0
Petrol,Hatchback,42000.0,2015.7157384987893,Maruti Wagon R,67.0,20.51,Kolkata,1,4,330000.0
Diesel,Sedan,32000.0,2015.7157384987893,Maruti Swift Dzire,74.0,23.4,Kolkata,3,4,370000.0
Petrol,Hatchback,11736.0,2015.7157384987893,Maruti Alto 800,47.0,24.7,Kolkata,1,4,308000.0
Petrol,Hatchback,21679.0,2015.7157384987893,Hyundai i10,78.0,20.36,Kolkata,1,4,285000.0
Diesel,SUV,39000.0,2015.7157384987893,Maruti Vitara Brezza,88.0,24.3,Kolkata,1,4,700000.0
Petrol,Hatchback,11333.0,2015.7157384987893,Maruti Alto 800,47.0,22.05,Kolkata,1,4,367000.0
Petrol,Hatchback,13440.0,2015.7157384987893,Maruti Alto 800,47.0,22.05,Kolkata,1,4,319000.0
Diesel,Sedan,46900.0,2015.7157384987893,Skoda Superb,174.0,18.19,Kolkata,3,4,1695000.0
Cng,Hatchback,18930.0,2015.7157384987893,Maruti Wagon R,58.0,32.52,Kolkata,1,4,499000.0
Diesel,SUV,80000.0,2015.7157384987893,Mahindra XUV500,140.0,19.25539987552513,Kolkata,1,4,1000000.0
Cng,Hatchback,17851.0,2015.7157384987893,Maruti Wagon R,58.0,32.52,Kolkata,1,4,470000.0
Petrol,Hatchback,22392.0,2015.7157384987893,Maruti Alto 800,47.0,22.05,Kolkata,1,4,340000.0
Petrol,MUV,29017.0,2015.7157384987893,Kia Carens,138.0,16.2,Kolkata,1,4,1450000.0
Petrol,SUV,9000.0,2015.7157384987893,Jeep Compass,160.0,14.1,Kolkata,1,4,1595000.0
Petrol,Hatchback,30000.0,2003.0,Maruti Zen,60.0,17.3,Kolkata,1,0,50000.0
Petrol,Hatchback,10000.0,2017.0,Hyundai EON,55.0,21.1,Kolkata,1,4,270000.0
Petrol,SUV,30559.0,2015.7157384987893,Hyundai Venue,118.0,18.27,Kolkata,1,4,875000.0
Diesel,SUV,60000.0,2018.0,Hyundai Creta,126.0,17.6,Kolkata,3,4,850000.0
Petrol,Sedan,50000.0,2016.0,Ford Aspire,86.0,18.16,Kolkata,1,4,300000.0
Petrol,Hatchback,20000.0,2012.0,Hyundai i20,80.0,18.5,Kolkata,1,4,250000.0
Petrol,Hatchback,10000.0,2022.0,Renault KWID,67.0,19.25539987552513,Kolkata,1,4,540000.0
Petrol,Hatchback,19830.0,2015.7157384987893,Toyota Etios Cross,78.0,18.16,Kolkata,1,4,330000.0
Petrol,Hatchback,24670.0,2015.7157384987893,Maruti S-Presso,65.0,21.7,Kolkata,1,4,409000.0
Petrol,Hatchback,14327.0,2015.7157384987893,Hyundai Grand i10,81.0,18.9,Kolkata,1,4,484000.0
Diesel,SUV,50000.0,2018.0,Jeep Compass,170.0,17.1,Kolkata,1,4,1400000.0
Petrol,Hatchback,18987.0,2015.7157384987893,Maruti Alto K10,67.0,20.92,Kolkata,1,4,239000.0
Petrol,Hatchback,55973.0,2015.7157384987893,Maruti Alto K10,67.0,23.95,Kolkata,1,4,335000.0
Petrol,Sedan,9000.0,2015.7157384987893,Hyundai Verna,113.0,18.45,Kolkata,3,4,1065000.0
Petrol,Hatchback,27094.0,2015.7157384987893,Maruti Alto 800,47.0,24.7,Kolkata,1,4,315000.0
Petrol,Hatchback,60000.0,2008.0,Maruti Alto,46.0,19.7,Kolkata,3,0,80000.0
Petrol,Hatchback,4914.0,2015.7157384987893,Hyundai Grand i10 Nios,81.0,20.7,Kolkata,1,4,614000.0
Petrol,Hatchback,25171.0,2015.7157384987893,Maruti Zen Estilo,67.0,19.25539987552513,Kolkata,1,4,251000.0
Petrol,SUV,40000.0,2018.0,Tata Nexon,108.0,19.25539987552513,Kolkata,1,4,575000.0
Diesel,SUV,42000.0,2015.7157384987893,Jeep Compass,170.0,17.1,Kolkata,1,4,999000.0
Petrol,SUV,28400.0,2015.7157384987893,Hyundai Venue,118.0,18.27,Kolkata,1,4,699000.0
Diesel,SUV,20857.0,2015.7157384987893,Mahindra Thar,130.0,18.9,Kolkata,1,4,1750000.0
Diesel,Sedan,61000.0,2015.7157384987893,Hyundai Verna,110.0,16.8,Kolkata,1,0,175000.0
Diesel,SUV,75760.0,2015.7157384987893,Mahindra XUV500,140.0,15.1,Kolkata,1,4,599000.0
Petrol,Hatchback,31000.0,2015.7157384987893,Hyundai Grand i10,82.0,18.9,Kolkata,1,4,335000.0
Diesel,Sedan,54000.0,2015.7157384987893,Hyundai Verna,126.0,19.08,Kolkata,1,4,450000.0
Petrol,Hatchback,60000.0,2014.0,Volkswagen Polo,74.0,16.47,Kolkata,3,4,300000.0
Petrol,Hatchback,68943.0,2015.7157384987893,Honda Brio,86.0,19.4,Kolkata,1,4,199000.0
Petrol,Hatchback,8582.0,2015.7157384987893,Maruti Alto 800,47.0,22.05,Kolkata,1,4,399000.0
Petrol,Hatchback,22868.0,2015.7157384987893,Maruti Alto 800,47.0,22.05,Kolkata,1,4,329000.0
Diesel,SUV,76165.0,2015.7157384987893,Maruti Vitara Brezza,88.0,24.3,Kolkata,1,4,550000.0
Petrol,Hatchback,27047.0,2015.7157384987893,Hyundai Grand i10 Nios,81.0,20.7,Kolkata,1,4,574000.0
Petrol,Sedan,35538.0,2015.7157384987893,Maruti Swift Dzire,81.0,21.21,Kolkata,1,4,522000.0
Diesel,SUV,8700.0,2015.7157384987893,Kia Seltos,113.0,18.9,Kolkata,1,4,1400000.0
Petrol,Hatchback,76293.0,2015.7157384987893,Maruti Swift,81.0,19.25539987552513,Kolkata,1,4,399000.0
Petrol,Hatchback,34000.0,2015.7157384987893,Datsun GO,67.0,20.63,Kolkata,1,4,185000.0
Petrol,Sedan,12113.0,2015.7157384987893,Honda City,119.0,18.3,Kolkata,1,4,1299000.0
Petrol,SUV,87172.0,2015.7157384987893,Hyundai Creta,121.0,15.8,Kolkata,1,4,827999.9999999999
Petrol,Hatchback,20000.0,2021.0,Maruti Alto,47.0,18.9,Kolkata,1,4,300000.0
Diesel,Sedan,55000.0,2015.7157384987893,Honda City,98.0,19.25539987552513,Kolkata,1,4,395000.0
Diesel,Hatchback,51321.0,2015.7157384987893,Hyundai i20,88.0,21.9,Kolkata,1,4,280000.0
Petrol,SUV,29781.0,2015.7157384987893,Land Rover Range Rover Evoque,237.0,15.68,Kolkata,1,4,4899000.0
Petrol,SUV,15400.0,2022.0,Skoda Kushaq,113.0,19.2,Kolkata,1,4,1250000.0
Diesel,SUV,21000.0,2015.7157384987893,Ford Ecosport,98.0,21.7,Kolkata,3,4,899000.0
Diesel,SUV,34000.0,2015.7157384987893,Hyundai Creta,126.0,20.5,Kolkata,1,4,850000.0
Diesel,SUV,19000.0,2015.7157384987893,MG Gloster,215.0,12.4,Kolkata,1,4,3200000.0
Petrol,Hatchback,65595.0,2015.7157384987893,Hyundai EON,55.0,21.1,Kolkata,1,4,246000.0
Diesel,SUV,10000.0,2014.0,Ford Ecosport,89.0,22.7,Kolkata,1,4,480000.0
Diesel,SUV,51441.0,2015.7157384987893,Mahindra XUV500,152.0,15.1,Kolkata,1,4,1121000.0
Diesel,SUV,70057.0,2015.7157384987893,Ford Ecosport,89.0,22.7,Kolkata,4,4,419000.00000000006
Petrol,SUV,14000.0,2015.7157384987893,Kia Seltos,113.0,16.8,Kolkata,1,4,1050000.0
Petrol,Sedan,35984.0,2015.7157384987893,Skoda Rapid,108.0,18.97,Kolkata,1,4,734000.0
Diesel,SUV,80443.0,2015.7157384987893,Renault Captur,108.0,20.37,Kolkata,1,4,565000.0
Diesel,MUV,150000.0,2008.0,Toyota Innova,102.0,12.8,Kolkata,3,4,200000.0
Diesel,SUV,87893.0,2015.7157384987893,Mahindra XUV500,140.0,15.1,Kolkata,3,4,629000.0
Lpg,Hatchback,120000.0,2009.0,Maruti Wagon R,57.0,17.3,Kolkata,3,4,65000.0
